dataset,split,image_id,label,label_name,image_path,total_lesion_union_area_pixels,total_lesion_union_area_ratio,total_lesion_sum_area_pixels,total_lesion_sum_area_ratio,microaneurysms_area_pixels,microaneurysms_area_ratio,microaneurysms_presence,microaneurysms_prob_mean,microaneurysms_prob_max,microaneurysms_component_count,microaneurysms_largest_component_area_pixels,microaneurysms_largest_component_area_ratio,haemorrhages_area_pixels,haemorrhages_area_ratio,haemorrhages_presence,haemorrhages_prob_mean,haemorrhages_prob_max,haemorrhages_component_count,haemorrhages_largest_component_area_pixels,haemorrhages_largest_component_area_ratio,hard_exudates_area_pixels,hard_exudates_area_ratio,hard_exudates_presence,hard_exudates_prob_mean,hard_exudates_prob_max,hard_exudates_component_count,hard_exudates_largest_component_area_pixels,hard_exudates_largest_component_area_ratio,soft_exudates_area_pixels,soft_exudates_area_ratio,soft_exudates_presence,soft_exudates_prob_mean,soft_exudates_prob_max,soft_exudates_component_count,soft_exudates_largest_component_area_pixels,soft_exudates_largest_component_area_ratio,lesion_presence_count
IDRiD,train,IDRiD_373,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_373.jpg,199,0.000759124755859375,247,0.000942230224609375,56,0.000213623046875,1,0.0142669677734375,0.326171875,7,22,8.392333984375e-05,191,0.000728607177734375,1,0.0036830902099609375,0.9931640625,3,128,0.00048828125,0,0.0,0,0.005619049072265625,0.156005859375,0,0,0.0,0,0.0,0,0.0214691162109375,0.314697265625,0,0,0.0,2
IDRiD,train,IDRiD_374,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_374.jpg,2773,0.010578155517578125,2965,0.011310577392578125,196,0.0007476806640625,1,0.0156402587890625,0.2568359375,28,24,9.1552734375e-05,2455,0.009365081787109375,1,0.0126800537109375,0.99169921875,23,609,0.002323150634765625,314,0.00119781494140625,1,0.006992340087890625,0.9990234375,12,79,0.000301361083984375,0,0.0,0,0.0222930908203125,0.42822265625,0,0,0.0,3
IDRiD,train,IDRiD_375,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_375.jpg,1211,0.004619598388671875,1252,0.0047760009765625,51,0.000194549560546875,1,0.01424407958984375,0.38037109375,4,22,8.392333984375e-05,79,0.000301361083984375,1,0.0032711029052734375,0.99462890625,3,55,0.000209808349609375,1122,0.00428009033203125,1,0.01067352294921875,0.99853515625,25,350,0.00133514404296875,0,0.0,0,0.0224456787109375,0.5458984375,0,0,0.0,3
IDRiD,train,IDRiD_376,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_376.jpg,14538,0.05545806884765625,16864,0.0643310546875,2447,0.009334564208984375,1,0.020538330078125,0.4423828125,179,181,0.000690460205078125,9359,0.035701751708984375,1,0.036529541015625,0.99755859375,42,2145,0.008182525634765625,447,0.001705169677734375,1,0.01039886474609375,0.99267578125,20,194,0.00074005126953125,4611,0.017589569091796875,1,0.0443115234375,0.98583984375,28,603,0.002300262451171875,4
IDRiD,train,IDRiD_377,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_377.jpg,12118,0.04622650146484375,13888,0.052978515625,1918,0.00731658935546875,1,0.019012451171875,0.6640625,151,133,0.000507354736328125,7688,0.029327392578125,1,0.0308074951171875,0.998046875,33,2562,0.00977325439453125,466,0.00177764892578125,1,0.01004791259765625,0.99755859375,28,61,0.000232696533203125,3816,0.014556884765625,1,0.03924560546875,0.98828125,9,2621,0.009998321533203125,4
IDRiD,train,IDRiD_378,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_378.jpg,265,0.001010894775390625,332,0.0012664794921875,76,0.0002899169921875,1,0.01435089111328125,0.31494140625,7,20,7.62939453125e-05,226,0.00086212158203125,1,0.0038242340087890625,0.99365234375,4,115,0.000438690185546875,30,0.00011444091796875,1,0.00586700439453125,0.99365234375,2,21,8.0108642578125e-05,0,0.0,0,0.0217437744140625,0.4638671875,0,0,0.0,3
IDRiD,train,IDRiD_379,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_379.jpg,38,0.00014495849609375,60,0.0002288818359375,27,0.000102996826171875,1,0.01427459716796875,0.395263671875,2,24,9.1552734375e-05,33,0.000125885009765625,1,0.0031604766845703125,0.97119140625,1,33,0.000125885009765625,0,0.0,0,0.005706787109375,0.1422119140625,0,0,0.0,0,0.0,0,0.0215911865234375,0.310546875,0,0,0.0,2
IDRiD,train,IDRiD_380,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_380.jpg,2752,0.010498046875,2898,0.01105499267578125,173,0.000659942626953125,1,0.014892578125,0.369140625,18,25,9.5367431640625e-05,510,0.00194549560546875,1,0.004886627197265625,0.99560546875,11,295,0.001125335693359375,1640,0.006256103515625,1,0.01335906982421875,0.998046875,39,306,0.00116729736328125,575,0.002193450927734375,1,0.02581787109375,0.9794921875,4,210,0.00080108642578125,4
IDRiD,train,IDRiD_381,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_381.jpg,77,0.000293731689453125,101,0.000385284423828125,28,0.0001068115234375,1,0.01418304443359375,0.40966796875,2,25,9.5367431640625e-05,58,0.00022125244140625,1,0.0031681060791015625,0.99560546875,1,58,0.00022125244140625,15,5.7220458984375e-05,1,0.00588226318359375,0.947265625,2,10,3.814697265625e-05,0,0.0,0,0.021820068359375,0.308837890625,0,0,0.0,3
IDRiD,train,IDRiD_382,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_382.jpg,49,0.000186920166015625,69,0.000263214111328125,24,9.1552734375e-05,1,0.01422119140625,0.27880859375,3,18,6.866455078125e-05,45,0.000171661376953125,1,0.0031795501708984375,0.9921875,2,34,0.00012969970703125,0,0.0,0,0.005611419677734375,0.311279296875,0,0,0.0,0,0.0,0,0.0214080810546875,0.308837890625,0,0,0.0,2
IDRiD,train,IDRiD_383,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_383.jpg,4253,0.016223907470703125,4711,0.017971038818359375,499,0.001903533935546875,1,0.01531219482421875,0.410400390625,40,41,0.000156402587890625,1490,0.00568389892578125,1,0.00853729248046875,0.9970703125,28,335,0.001277923583984375,2636,0.0100555419921875,1,0.0176849365234375,0.9990234375,92,399,0.001522064208984375,86,0.00032806396484375,1,0.024688720703125,0.9677734375,4,76,0.0002899169921875,4
IDRiD,train,IDRiD_384,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_384.jpg,12490,0.04764556884765625,13021,0.049671173095703125,493,0.001880645751953125,1,0.0150299072265625,0.39111328125,47,41,0.000156402587890625,1426,0.00543975830078125,1,0.0083465576171875,0.99658203125,22,264,0.001007080078125,10874,0.04148101806640625,1,0.05010986328125,0.99951171875,135,3208,0.012237548828125,228,0.0008697509765625,1,0.028533935546875,0.9755859375,8,181,0.000690460205078125,4
IDRiD,train,IDRiD_385,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_385.jpg,3802,0.01450347900390625,4205,0.016040802001953125,433,0.001651763916015625,1,0.0152740478515625,0.42578125,33,39,0.000148773193359375,1530,0.00583648681640625,1,0.00855255126953125,0.99609375,20,566,0.00215911865234375,1645,0.006275177001953125,1,0.0135498046875,0.99853515625,51,139,0.000530242919921875,597,0.002277374267578125,1,0.0259857177734375,0.982421875,3,342,0.00130462646484375,4
IDRiD,train,IDRiD_386,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_386.jpg,512,0.001953125,563,0.002147674560546875,18,6.866455078125e-05,1,0.01442718505859375,0.344482421875,3,14,5.340576171875e-05,18,6.866455078125e-05,1,0.003108978271484375,0.9482421875,1,18,6.866455078125e-05,232,0.000885009765625,1,0.00681304931640625,0.99755859375,8,76,0.0002899169921875,295,0.001125335693359375,1,0.0234527587890625,0.9677734375,4,192,0.000732421875,4
IDRiD,train,IDRiD_387,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_387.jpg,44,0.0001678466796875,62,0.00023651123046875,26,9.918212890625e-05,1,0.0142669677734375,0.273193359375,4,19,7.2479248046875e-05,36,0.0001373291015625,1,0.00318145751953125,0.97314453125,1,36,0.0001373291015625,0,0.0,0,0.005706787109375,0.143798828125,0,0,0.0,0,0.0,0,0.021728515625,0.3125,0,0,0.0,2
IDRiD,train,IDRiD_388,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_388.jpg,80,0.00030517578125,113,0.000431060791015625,40,0.000152587890625,1,0.01438140869140625,0.343017578125,3,28,0.0001068115234375,73,0.000278472900390625,1,0.0032939910888671875,0.990234375,2,60,0.0002288818359375,0,0.0,0,0.00574493408203125,0.139404296875,0,0,0.0,0,0.0,0,0.021942138671875,0.310546875,0,0,0.0,2
IDRiD,train,IDRiD_389,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_389.jpg,8887,0.033901214599609375,9765,0.037250518798828125,971,0.003704071044921875,1,0.0169830322265625,0.4091796875,100,84,0.0003204345703125,4493,0.017139434814453125,1,0.0193023681640625,0.99658203125,42,894,0.00341033935546875,2981,0.011371612548828125,1,0.01910400390625,0.9990234375,69,338,0.00128936767578125,1320,0.005035400390625,1,0.030792236328125,0.9765625,7,501,0.001911163330078125,4
IDRiD,train,IDRiD_390,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_390.jpg,8710,0.03322601318359375,9736,0.037139892578125,1080,0.004119873046875,1,0.0168609619140625,0.402099609375,101,65,0.000247955322265625,4252,0.0162200927734375,1,0.0185546875,0.99609375,57,561,0.002140045166015625,3812,0.0145416259765625,1,0.022186279296875,0.99853515625,61,557,0.002124786376953125,592,0.00225830078125,1,0.0268402099609375,0.986328125,4,345,0.001316070556640625,4
IDRiD,train,IDRiD_391,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_391.jpg,399,0.001522064208984375,474,0.00180816650390625,79,0.000301361083984375,1,0.0143890380859375,0.396728515625,9,18,6.866455078125e-05,170,0.00064849853515625,1,0.003559112548828125,0.9970703125,4,75,0.000286102294921875,14,5.340576171875e-05,1,0.005889892578125,0.86083984375,3,5,1.9073486328125e-05,211,0.000804901123046875,1,0.0231781005859375,0.9775390625,3,163,0.000621795654296875,4
IDRiD,train,IDRiD_392,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_392.jpg,8098,0.03089141845703125,9303,0.035488128662109375,1103,0.004207611083984375,1,0.01739501953125,0.38671875,97,122,0.00046539306640625,5213,0.019886016845703125,1,0.021881103515625,0.99755859375,34,854,0.00325775146484375,1170,0.00446319580078125,1,0.01143646240234375,0.99609375,17,351,0.001338958740234375,1817,0.006931304931640625,1,0.03277587890625,0.982421875,21,458,0.00174713134765625,4
IDRiD,train,IDRiD_393,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_393.jpg,80,0.00030517578125,107,0.000408172607421875,31,0.000118255615234375,1,0.01433563232421875,0.380859375,3,21,8.0108642578125e-05,76,0.0002899169921875,1,0.0032501220703125,0.99267578125,2,58,0.00022125244140625,0,0.0,0,0.0057525634765625,0.13916015625,0,0,0.0,0,0.0,0,0.02197265625,0.317138671875,0,0,0.0,2
IDRiD,train,IDRiD_394,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_394.jpg,13047,0.049770355224609375,13775,0.052547454833984375,691,0.002635955810546875,1,0.0152740478515625,0.451904296875,61,33,0.000125885009765625,2571,0.009807586669921875,1,0.0124359130859375,0.9970703125,33,353,0.001346588134765625,10328,0.039398193359375,1,0.049285888671875,0.9990234375,159,1823,0.006954193115234375,185,0.000705718994140625,1,0.0273895263671875,0.97314453125,8,110,0.00041961669921875,4
IDRiD,train,IDRiD_395,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_395.jpg,64,0.000244140625,83,0.000316619873046875,28,0.0001068115234375,1,0.01436614990234375,0.322998046875,6,11,4.1961669921875e-05,55,0.000209808349609375,1,0.00321197509765625,0.99072265625,3,45,0.000171661376953125,0,0.0,0,0.00582122802734375,0.5283203125,0,0,0.0,0,0.0,0,0.0218963623046875,0.302734375,0,0,0.0,2
IDRiD,train,IDRiD_396,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_396.jpg,31,0.000118255615234375,40,0.000152587890625,12,4.57763671875e-05,1,0.0143280029296875,0.201171875,2,9,3.4332275390625e-05,22,8.392333984375e-05,1,0.003131866455078125,0.861328125,1,22,8.392333984375e-05,6,2.288818359375e-05,1,0.00572967529296875,0.9052734375,1,6,2.288818359375e-05,0,0.0,0,0.0217132568359375,0.316162109375,0,0,0.0,3
IDRiD,train,IDRiD_397,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_397.jpg,2011,0.007671356201171875,2259,0.008617401123046875,266,0.00101470947265625,1,0.0150604248046875,0.351806640625,25,27,0.000102996826171875,1993,0.007602691650390625,1,0.01042938232421875,0.99609375,14,1136,0.00433349609375,0,0.0,0,0.005649566650390625,0.240478515625,0,0,0.0,0,0.0,0,0.0217742919921875,0.401611328125,0,0,0.0,2
IDRiD,train,IDRiD_398,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_398.jpg,483,0.001842498779296875,562,0.00214385986328125,86,0.00032806396484375,1,0.0143280029296875,0.342041015625,6,22,8.392333984375e-05,310,0.00118255615234375,1,0.004100799560546875,0.99609375,4,181,0.000690460205078125,56,0.000213623046875,1,0.005950927734375,0.99658203125,3,26,9.918212890625e-05,110,0.00041961669921875,1,0.022430419921875,0.95849609375,1,110,0.00041961669921875,4
IDRiD,train,IDRiD_399,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_399.jpg,57,0.000217437744140625,70,0.00026702880859375,21,8.0108642578125e-05,1,0.0143280029296875,0.306640625,2,18,6.866455078125e-05,20,7.62939453125e-05,1,0.003093719482421875,0.927734375,1,20,7.62939453125e-05,29,0.000110626220703125,1,0.005847930908203125,0.99365234375,1,29,0.000110626220703125,0,0.0,0,0.0218963623046875,0.71435546875,0,0,0.0,3
IDRiD,train,IDRiD_400,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_400.jpg,344,0.001312255859375,416,0.0015869140625,47,0.000179290771484375,1,0.014404296875,0.24560546875,7,36,0.0001373291015625,4,1.52587890625e-05,1,0.003021240234375,0.5634765625,1,4,1.52587890625e-05,62,0.00023651123046875,1,0.006122589111328125,0.97021484375,4,34,0.00012969970703125,303,0.001155853271484375,1,0.02337646484375,0.97607421875,2,158,0.00060272216796875,4
IDRiD,train,IDRiD_401,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_401.jpg,203,0.000774383544921875,237,0.000904083251953125,45,0.000171661376953125,1,0.01430511474609375,0.381103515625,5,16,6.103515625e-05,48,0.00018310546875,1,0.0031147003173828125,0.9736328125,3,24,9.1552734375e-05,0,0.0,0,0.00579071044921875,0.2130126953125,0,0,0.0,144,0.00054931640625,1,0.0230255126953125,0.97119140625,3,111,0.000423431396484375,3
IDRiD,train,IDRiD_402,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_402.jpg,31,0.000118255615234375,35,0.000133514404296875,9,3.4332275390625e-05,1,0.0141448974609375,0.2406005859375,2,6,2.288818359375e-05,8,3.0517578125e-05,1,0.0029811859130859375,0.81787109375,1,8,3.0517578125e-05,18,6.866455078125e-05,1,0.005794525146484375,0.994140625,1,18,6.866455078125e-05,0,0.0,0,0.0218658447265625,0.404296875,0,0,0.0,3
IDRiD,train,IDRiD_403,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_403.jpg,3,1.1444091796875e-05,3,1.1444091796875e-05,3,1.1444091796875e-05,1,0.01427459716796875,0.20068359375,1,3,1.1444091796875e-05,0,0.0,0,0.0029811859130859375,0.152587890625,0,0,0.0,0,0.0,0,0.0058135986328125,0.56396484375,0,0,0.0,0,0.0,0,0.0219879150390625,0.30810546875,0,0,0.0,1
IDRiD,train,IDRiD_404,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_404.jpg,660,0.0025177001953125,737,0.002811431884765625,89,0.000339508056640625,1,0.01439666748046875,0.332763671875,14,21,8.0108642578125e-05,404,0.0015411376953125,1,0.004413604736328125,0.99560546875,6,197,0.000751495361328125,8,3.0517578125e-05,1,0.005828857421875,0.77392578125,2,5,1.9073486328125e-05,236,0.0009002685546875,1,0.02288818359375,0.98095703125,1,236,0.0009002685546875,4
IDRiD,train,IDRiD_405,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_405.jpg,98,0.00037384033203125,127,0.000484466552734375,36,0.0001373291015625,1,0.0142669677734375,0.276611328125,4,22,8.392333984375e-05,89,0.000339508056640625,1,0.0032939910888671875,0.99072265625,3,77,0.000293731689453125,0,0.0,0,0.005710601806640625,0.54345703125,0,0,0.0,2,7.62939453125e-06,1,0.0219879150390625,0.79248046875,1,2,7.62939453125e-06,3
IDRiD,train,IDRiD_406,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_406.jpg,3,1.1444091796875e-05,3,1.1444091796875e-05,3,1.1444091796875e-05,1,0.0142669677734375,0.1973876953125,1,3,1.1444091796875e-05,0,0.0,0,0.0030670166015625,0.1199951171875,0,0,0.0,0,0.0,0,0.00567626953125,0.1378173828125,0,0,0.0,0,0.0,0,0.0216064453125,0.306640625,0,0,0.0,1
IDRiD,train,IDRiD_407,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_407.jpg,653,0.002490997314453125,711,0.002712249755859375,81,0.000308990478515625,1,0.01451873779296875,0.387451171875,12,18,6.866455078125e-05,152,0.000579833984375,1,0.003551483154296875,0.99462890625,5,100,0.0003814697265625,76,0.0002899169921875,1,0.00618743896484375,0.99658203125,2,54,0.00020599365234375,402,0.00153350830078125,1,0.0239410400390625,0.97021484375,2,244,0.0009307861328125,4
IDRiD,train,IDRiD_408,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_408.jpg,37,0.000141143798828125,55,0.000209808349609375,25,9.5367431640625e-05,1,0.01412200927734375,0.390380859375,2,22,8.392333984375e-05,30,0.00011444091796875,1,0.003086090087890625,0.978515625,2,29,0.000110626220703125,0,0.0,0,0.005718231201171875,0.330810546875,0,0,0.0,0,0.0,0,0.0215911865234375,0.33056640625,0,0,0.0,2
IDRiD,train,IDRiD_409,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_409.jpg,221,0.000843048095703125,286,0.00109100341796875,73,0.000278472900390625,1,0.014312744140625,0.35986328125,6,27,0.000102996826171875,200,0.000762939453125,1,0.003688812255859375,0.99755859375,4,112,0.00042724609375,13,4.9591064453125e-05,1,0.00580596923828125,0.837890625,2,9,3.4332275390625e-05,0,0.0,0,0.02191162109375,0.346435546875,0,0,0.0,3
IDRiD,train,IDRiD_410,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_410.jpg,286,0.00109100341796875,361,0.001377105712890625,82,0.00031280517578125,1,0.01432037353515625,0.393798828125,8,20,7.62939453125e-05,262,0.00099945068359375,1,0.0039215087890625,0.99755859375,4,127,0.000484466552734375,17,6.4849853515625e-05,1,0.005809783935546875,0.9775390625,1,17,6.4849853515625e-05,0,0.0,0,0.0217742919921875,0.3740234375,0,0,0.0,3
IDRiD,train,IDRiD_411,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_411.jpg,1106,0.00421905517578125,1296,0.00494384765625,206,0.00078582763671875,1,0.01470947265625,0.4443359375,27,32,0.0001220703125,483,0.001842498779296875,1,0.004718780517578125,0.99560546875,11,127,0.000484466552734375,41,0.000156402587890625,1,0.006206512451171875,0.98779296875,2,32,0.0001220703125,566,0.00215911865234375,1,0.02490234375,0.97802734375,5,242,0.00092315673828125,4
IDRiD,train,IDRiD_412,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_412.jpg,231,0.000881195068359375,294,0.00112152099609375,75,0.000286102294921875,1,0.0142974853515625,0.327880859375,8,22,8.392333984375e-05,219,0.000835418701171875,1,0.003814697265625,0.99755859375,5,76,0.0002899169921875,0,0.0,0,0.005718231201171875,0.141845703125,0,0,0.0,0,0.0,0,0.0215606689453125,0.31591796875,0,0,0.0,2
